source,slug,name,name_zh_hans,category,source_page
infipoke_pokopia_items_zh_hans,paperpartycups,Paper Party cups,派对纸杯,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,pizza,Pizza,披萨,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,friedpotatoes,Fried potatoes,炸薯条,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,sodafloat,Soda float,漂浮汽水,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,afternoonteaset,Afternoon tea set,下午茶套餐,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,chocolatecookies,Chocolate cookies,巧克力曲奇,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,sandwiches,Sandwiches,三明治,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,shavedice,Shaved ice,刨冰,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,ribboncake,Ribbon cake,丝带蛋糕,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,berrybasket,Berry basket,树果篮,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,smallvase,Small vase,小花瓶,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,leafyplant,Leafy plant,绿叶植物,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,pitcher-plantpot,Pitcher-plant pot,猪笼草盆栽,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,extravagantflowers,Extravagant flowers,华丽花束,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,tallpottedplant,Tall potted plant,大型盆栽,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,flat-leafplant,Flat-leaf plant,扁叶植物,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,twistedpottedplant,Twisted potted plant,扭曲盆栽,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,munnabank,Munna bank,食梦梦存钱罐,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,smallgarbagecan,Small garbage can,小垃圾桶,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,pencilholder,Pencil holder,笔筒,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,fancypen,Fancy pen,华丽钢笔,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,letter,Letter,信件,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,notepad,Notepad,记事本,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,book,Book,书本,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,openbook,Open Book,翻开的书,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,bookpile,Book pile,书堆,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,papers,Papers,文件,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,newspaper,Newspaper,报纸,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,photoframe,Photo frame,相框,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,wallphotoframe,Wall photo frame,壁挂相框,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,corkboard,Corkboard,软木板,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,cdrack,CD rack,CD架,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,magazinerack,Magazine rack,杂志架,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,minibookcase,Mini bookcase,迷你书柜,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,bookcase,Bookcase,书柜,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,stonefireplace,Stone fireplace,石制壁炉,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,diningcabinet,Dining cabinet,餐边柜,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,modernsink,Modern sink,现代水槽,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,cookingstove,Cooking stove,炉灶,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,microwaveoven,Microwave oven,微波炉,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,refrigerator,Refrigerator,冰箱,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,fan,Fan,电风扇,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,airconditioner,Air conditioner,空调,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,printer,Printer,打印机,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,washingmachine,Washing machine,洗衣机,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,toilet,Toilet,马桶,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,sink,Sink,水槽,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,towelrack,Towel rack,毛巾架,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,bathtimeset,Bathtime set,沐浴套装,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,cleaningsupplies,Cleaning supplies,清洁用品,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,shower,Shower,淋浴器,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,bathtub,Bathtub,浴缸,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,bouncybluebathtub,Bouncy blue bathtub,弹弹蓝浴缸,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,tablet,Tablet,平板电脑,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,cellphone,Cell phone,手机,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,laptop,Laptop,笔记本电脑,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,computer,Computer,电脑,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,gamingpc,Gaming PC,游戏电脑,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,television,Television,电视机,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,wallmonitor,Wall monitor,壁挂显示器,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,arcademachine,Arcade machine,街机,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,alarmclock,Alarm Clock,闹钟,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,toyblocks,Toy blocks,积木,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,pinwheels,Pinwheels,风车,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,knittingsupplies,Knitting supplies,编织用品,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,gameboysystem,Game Boy system,Game Boy主机,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,humidifier,Humidifier,加湿器,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,funkydiffuser,Funky diffuser,时尚扩香器,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,firstaidkit,First aid kit,急救箱,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,crystalball,Crystal ball,水晶球,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,microscope,Microscope,显微镜,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,scienceexperiment,Science experiment,科学实验装置,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,jumbledcords,Jumbled cords,缠绕的电线,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,cdplayer,CD player,CD播放器,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,tabletopmic,Tabletop mic,桌面麦克风,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,standingmic,Standing mic,立式麦克风,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,bigdrum,Big drum,大鼓,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,coolelectricguitar,Cool electric guitar,酷炫电吉他,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,coolbassguitar,Cool bass guitar,酷炫贝斯吉他,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,audiomixer,Audio mixer,调音台,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,speaker,Speaker,音箱,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,goldteeth,Gold Teeth,金牙,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,repel,Repel,除虫喷雾,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,bignugget,Big Nugget,巨型金珠,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,balloons,Balloons,气球,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,punchinggame,Punching game,拳击游戏机,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,boo-in-the-box,Boo-in-the-box,惊吓盒,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,wobbuffetwobbler,Wobbuffet Wobbler,果然翁不倒翁,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,stepstool,Step stool,脚踏凳,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,cardboardboxes,Cardboard boxes,纸箱,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,whiteboard,Whiteboard,白板,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,controlunit,Control unit,控制单元,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,auspiciousarmor,Auspicious Armor,祝庆铠甲,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,maliciousarmor,Malicious Armor,诅咒铠甲,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,clearbell,Clear Bell,清澈铃铛,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,tidalbell,Tidal Bell,潮汐铃铛,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,ship'swheel,Ship's Wheel,船舵,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,mysteriousstatue,Mysterious statue,神秘雕像,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,fierymagbystatue,Fiery Magby statue,鸭嘴宝宝火焰雕像,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,gymemblemstatue,Gym emblem statue,道馆徽章雕像,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,spacesuit,Spacesuit,太空服,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,modelspaceshuttle,Model space shuttle,太空梭模型,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,spaceship,Spaceship,宇宙飞船,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,wallcalendar,Wall Calendar,挂历,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,wreath,Wreath,花环,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,decorativebookshelf,Decorative bookshelf,装饰书架,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,decorativestorageshelf,Decorative storage shelf,装饰置物架,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,decorativeplantshelf,Decorative plant shelf,装饰花架,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,antiqueclock,Antique clock,古董钟,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,berryclock,Berry clock,树果钟,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,rowletclock,Rowlet clock,木木枭钟,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,hangingbanner,Hanging banner,悬挂旗帜,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,partybunting,Party bunting,派对彩旗,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,vinewalldecoration,Vine wall decoration,藤蔓墙饰,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,berrywalldecoration,Berry wall decoration,树果墙饰,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,hangingscroll,Hanging scroll,挂轴,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,ceilingfan,Ceiling fan,吊扇,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,castformweathercharm,Castform weather charm,飘浮泡泡晴天娃娃,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,eeveedoll,Eevee doll,伊布玩偶,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,pikachudoll,Pikachu doll,皮卡丘玩偶,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,clefairydoll,Clefairy doll,皮皮玩偶,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,arcaninedoll,Arcanine doll,风速狗玩偶,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,dragonitedoll,Dragonite doll,快龙玩偶,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,dittodoll,Ditto doll,百变怪玩偶,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,substitutedoll,Substitute doll,替身玩偶,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,grubbyletter,Grubby letter,脏乱信件,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,grubbynotepad,Grubby notepad,脏乱记事本,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,grubbybook,Grubby book,脏乱书,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,grubbypapers,Grubby papers,脏乱文件,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,grubbynewspaper,Grubby newspaper,脏乱报纸,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,grubbytablet,Grubby tablet,脏乱平板,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,grubbycellphone,Grubby cell phone,脏乱手机,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,brokenbookcase,Broken bookcase,坏掉的书柜,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,flowerytablesetting,Flowery table setting,花朵餐桌布置,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,lunchbox,Lunch box,午餐盒,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,hoppipwaterbottle,Hoppip water bottle,毽子草水壶,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,juicetrio,Juice trio,果汁三件套,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,flowergarland,Flower garland,花环,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,flowerbackpack,Flower backpack,花朵背包,Misc.,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,campfire,Campfire,篝火,Outdoor,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,torch,Torch,火把,Outdoor,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,slendercandle,Slender candle,细长蜡烛,Outdoor,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,eeriecandle,Eerie candle,诡异蜡烛,Outdoor,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,walltorch,Wall torch,壁挂火把,Outdoor,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,firepit,Firepit,火坑,Outdoor,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,bonfire,Bonfire,篝火,Outdoor,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,sandbox,Sandbox,沙坑,Outdoor,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,tiretoy,Tire toy,轮胎玩具,Outdoor,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,concretepipe,Concrete pipe,水泥管,Outdoor,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,punchingbag,Punching bag,沙袋,Outdoor,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,slide,Slide,滑梯,Outdoor,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,vendingmachine,Vending machine,自动贩卖机,Outdoor,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,wall-mountedflowers,Wall-mounted flowers,壁挂花卉,Outdoor,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,chanseyplant,Chansey plant,吉利蛋盆栽,Outdoor,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,gardenornament,Garden ornament,庭院摆饰,Outdoor,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,bike,Bike,自行车,Outdoor,https://infipoke.com/zh/game/pokopia/items
infipoke_pokopia_items_zh_hans,planter,Planter,花盆,Outdoor,https://infipoke.com/zh/game/pokopia/items
