kind,id,name,slug,description,category,tags,sources,event,inventory_status,collectible,order_key,order_value,trade_sell_value,trade_buy_value,trade_buy_quantity,life_coins,shop_level,mosslax,storage_capacity,habitat_item_category_ids,favorite_category_ids,image_url,variant_image_urls,source_page,source
placeable_item,1354,Armor fragment,armor-fragment,A piece of shattered armor. Gather all the shards to create armor brimming with emotions.,Materials,[],[],,in-collection,,materials_order,33,,,,,,,,[],[2239],https://pokopiadex.com/images/items/item_ui/armor-fragment.png,[],https://pokopiadex.com/items/armor-fragment,pokopiadex_items_in_collection
placeable_item,581,Stardust,stardust,Sand that can be processed into Star Pieces. It can be found on Dream Islands.,Materials,[],"[""Dream Island""]",,in-collection,,materials_order,34,12,,,,,,,[],[2231],https://pokopiadex.com/images/items/item_ui/stardust.png,[],https://pokopiadex.com/items/stardust,pokopiadex_items_in_collection
placeable_item,1011,Red paint,red-paint,Colorful paint made from crushed berries. A must-have when painting.,Materials,[],[],,in-collection,,materials_order,35,,,,,,,,[],"[2200,2217]",https://pokopiadex.com/images/items/item_ui/red-paint.png,[],https://pokopiadex.com/items/red-paint,pokopiadex_items_in_collection
placeable_item,1005,Blue paint,blue-paint,Colorful paint made from crushed berries. A must-have when painting.,Materials,[],[],,in-collection,,materials_order,36,,,,,,,,[],"[2200,2217]",https://pokopiadex.com/images/items/item_ui/blue-paint.png,[],https://pokopiadex.com/items/blue-paint,pokopiadex_items_in_collection
placeable_item,1010,Green paint,green-paint,Colorful paint made from crushed berries. A must-have when painting.,Materials,[],[],,in-collection,,materials_order,37,,,,,,,,[],"[2200,2217]",https://pokopiadex.com/images/items/item_ui/green-paint.png,[],https://pokopiadex.com/items/green-paint,pokopiadex_items_in_collection
placeable_item,1013,Yellow paint,yellow-paint,Colorful paint made from crushed berries. A must-have when painting.,Materials,[],[],,in-collection,,materials_order,38,,,,,,,,[],"[2200,2217]",https://pokopiadex.com/images/items/item_ui/yellow-paint.png,[],https://pokopiadex.com/items/yellow-paint,pokopiadex_items_in_collection
placeable_item,1109,Pink paint,pink-paint,Colorful paint made from crushed berries. A must-have when painting.,Materials,[],[],,in-collection,,materials_order,39,,,,,,,,[],"[2200,2217]",https://pokopiadex.com/images/items/item_ui/pink-paint.png,[],https://pokopiadex.com/items/pink-paint,pokopiadex_items_in_collection
placeable_item,1107,Cyan paint,cyan-paint,Colorful paint made from crushed berries. A must-have when painting.,Materials,[],[],,in-collection,,materials_order,40,,,,,,,,[],"[2200,2217]",https://pokopiadex.com/images/items/item_ui/cyan-paint.png,[],https://pokopiadex.com/items/cyan-paint,pokopiadex_items_in_collection
placeable_item,1012,White paint,white-paint,Colorful paint made from crushed berries. A must-have when painting.,Materials,[],[],,in-collection,,materials_order,41,,,,,,,,[],"[2200,2217]",https://pokopiadex.com/images/items/item_ui/white-paint.png,[],https://pokopiadex.com/items/white-paint,pokopiadex_items_in_collection
placeable_item,1108,Black paint,black-paint,Colorful paint made from crushed berries. A must-have when painting.,Materials,[],[],,in-collection,,materials_order,42,,,,,,,,[],"[2200,2217]",https://pokopiadex.com/images/items/item_ui/black-paint.png,[],https://pokopiadex.com/items/black-paint,pokopiadex_items_in_collection
placeable_item,1045,Cotton spores,cotton-spores,"Small, white tufts of cotton. Bring them to Hoppip!",Materials,[],"[""Dream Island during More Spores for Hoppip event (March 10th to 25th)""]",More Spores for Hoppip,in-collection,,materials_order,1,,,,,0,,,[],[2233],https://pokopiadex.com/images/items/item_ui/cotton-spores.png,[],https://pokopiadex.com/items/cotton-spores,pokopiadex_items_in_collection
placeable_item,2373,Red crystal fragment,red-crystal-fragment,A piece of broken red crystal. Bring it to Sableye!,Materials,[],"[""Smash Red crystal clusters on Dream Islands during Sableye's Gem Hunt Event""]",Sableye's Gem Hunt,in-collection,,materials_order,2,,,,,,,,[],[],https://pokopiadex.com/images/items/item_ui/red-crystal-fragment.png,[],https://pokopiadex.com/items/red-crystal-fragment,pokopiadex_items_in_collection
placeable_item,1274,Leppa seeds,leppa-seeds,Seeds that grow into Leppa trees. Try planting them in some soil!,Nature,[],[],,in-collection,,nature_order,1,,,,,,,,[],[],https://pokopiadex.com/images/items/item_ui/leppa-seeds.png,[],https://pokopiadex.com/items/leppa-seeds,pokopiadex_items_in_collection
placeable_item,1356,Chesto seeds,chesto-seeds,Seeds that grow into Chesto trees. Try planting them in some soil!,Nature,[],"[""Red Pokeball in Bleak Beach near Smearguru""]",,in-collection,,nature_order,2,,,,,,,,[],[],https://pokopiadex.com/images/items/item_ui/chesto-seeds.png,[],https://pokopiadex.com/items/chesto-seeds,pokopiadex_items_in_collection
placeable_item,1357,Rawst seeds,rawst-seeds,Seeds that grow into Rawst trees. Try planting them in some soil!,Nature,[],[],,in-collection,,nature_order,3,,,,,,,,[],[],https://pokopiadex.com/images/items/item_ui/rawst-seeds.png,[],https://pokopiadex.com/items/rawst-seeds,pokopiadex_items_in_collection
placeable_item,1358,Aspear Seeds,aspear-seeds,Seeds that grow into Aspear trees. Try planting them in some soil.,Nature,[],[],,in-collection,,nature_order,4,,,,,,,,[],[],https://pokopiadex.com/images/items/item_ui/aspear-seeds.png,[],https://pokopiadex.com/items/aspear-seeds,pokopiadex_items_in_collection
placeable_item,242,Pecha seeds,pecha-seeds,Seeds that grow into Pecha trees. Try planting them in some soil!,Nature,[],"[""In blue crystal room in mines behind grate in Rocky Ridges""]",,in-collection,,nature_order,5,,,,,,,,[],[],https://pokopiadex.com/images/items/item_ui/pecha-seeds.png,[],https://pokopiadex.com/items/pecha-seeds,pokopiadex_items_in_collection
placeable_item,1067,Lum seeds,lum-seeds,Seeds that grow into Lum trees. Try planting them in some soil!,Nature,[],"[""Red Pokeball in mines behind where DJ Rotem was found""]",,in-collection,,nature_order,6,,,,,,,,[],[],https://pokopiadex.com/images/items/item_ui/lum-seeds.png,[],https://pokopiadex.com/items/lum-seeds,pokopiadex_items_in_collection
placeable_item,1359,Palm seeds,palm-seeds,Seeds that grow into palm trees. Try planting them in some soil!,Nature,[],[],,in-collection,,nature_order,7,,,,,,,,[],[],https://pokopiadex.com/images/items/item_ui/palm-seeds.png,[],https://pokopiadex.com/items/palm-seeds,pokopiadex_items_in_collection
placeable_item,1360,Pointy-tree seeds,pointy-tree-seeds,Seeds that blossom into pointy trees once grown. Try planting them in some soil!,Nature,[],[],,in-collection,,nature_order,8,,,,,,,,[],[],https://pokopiadex.com/images/items/item_ui/pointy-tree-seeds.png,[],https://pokopiadex.com/items/pointy-tree-seeds,pokopiadex_items_in_collection
placeable_item,264,Wildflower seeds,wildflower-seeds,Seeds that blossom into wildflowers once grown. Try planting them in some soil!,Nature,[],"[""Use Cut on wildflowers"",""Inspect shiny water spot""]",,in-collection,,nature_order,9,,,,,,,,[],[],https://pokopiadex.com/images/items/item_ui/wildflower-seeds.png,"[""https://pokopiadex.com/[object%20Object]"",""https://pokopiadex.com/[object%20Object]"",""https://pokopiadex.com/[object%20Object]"",""https://pokopiadex.com/[object%20Object]""]",https://pokopiadex.com/items/wildflower-seeds,pokopiadex_items_in_collection
placeable_item,1361,Seashore-flower seeds,seashore-flower-seeds,Seeds that blossom into beach flowers once grown. Try planting them in some soil!,Nature,[],[],,in-collection,,nature_order,10,,,,50,,,,[],[],https://pokopiadex.com/images/items/item_ui/seashore-flower-seeds.png,"[""https://pokopiadex.com/[object%20Object]"",""https://pokopiadex.com/[object%20Object]"",""https://pokopiadex.com/[object%20Object]"",""https://pokopiadex.com/[object%20Object]""]",https://pokopiadex.com/items/seashore-flower-seeds,pokopiadex_items_in_collection
placeable_item,1273,Mountain-flower seeds,mountain-flower-seeds,Seeds that blossom into mountain flowers when grown. Try planting them in some soil!,Nature,[],[],,in-collection,,nature_order,11,,,,50,,,,[],[],https://pokopiadex.com/images/items/item_ui/mountain-flower-seeds.png,"[""https://pokopiadex.com/[object%20Object]"",""https://pokopiadex.com/[object%20Object]"",""https://pokopiadex.com/[object%20Object]"",""https://pokopiadex.com/[object%20Object]""]",https://pokopiadex.com/items/mountain-flower-seeds,pokopiadex_items_in_collection
placeable_item,1362,Skyland-flower seeds,skyland-flower-seeds,Seeds that blossom into skyland flowers when grown. Try planting them in some soil!,Nature,[],[],,in-collection,,nature_order,12,,,,,,,,[],[],https://pokopiadex.com/images/items/item_ui/skyland-flower-seeds.png,"[""https://pokopiadex.com/[object%20Object]"",""https://pokopiadex.com/[object%20Object]"",""https://pokopiadex.com/[object%20Object]"",""https://pokopiadex.com/[object%20Object]""]",https://pokopiadex.com/items/skyland-flower-seeds,pokopiadex_items_in_collection
placeable_item,649,Beautiful-flower seeds,beautiful-flower-seeds,Seeds that blossom into beautiful flowers once grown. Try planting them in some soil!,Nature,[],"[""Gifts from Pokemon""]",,in-collection,,nature_order,13,50,,,,,,,[],[],https://pokopiadex.com/images/items/item_ui/beautiful-flower-seeds.png,"[""https://pokopiadex.com/[object%20Object]"",""https://pokopiadex.com/[object%20Object]"",""https://pokopiadex.com/[object%20Object]"",""https://pokopiadex.com/[object%20Object]""]",https://pokopiadex.com/items/beautiful-flower-seeds,pokopiadex_items_in_collection
placeable_item,1363,Cute-flower seeds,cute-flower-seeds,Seeds that blossom into cute flowers once grown. Try planting them in some soil!,Nature,[],"[""inspect shiny water ripples""]",,in-collection,,nature_order,14,,,,50,,,,[],[],https://pokopiadex.com/images/items/item_ui/cute-flower-seeds.png,"[""https://pokopiadex.com/[object%20Object]"",""https://pokopiadex.com/[object%20Object]"",""https://pokopiadex.com/[object%20Object]"",""https://pokopiadex.com/[object%20Object]""]",https://pokopiadex.com/items/cute-flower-seeds,pokopiadex_items_in_collection
placeable_item,851,Elegant-flower seeds,elegant-flower-seeds,Seeds that blossom into elegant flowers once grown. Try planting them in some soil!,Nature,[],"[""Red Pokeball right of mine entrance in Rocky Ridges"",""inspect shiny water ripples""]",,in-collection,,nature_order,15,,,,,,,,[],[],https://pokopiadex.com/images/items/item_ui/elegant-flower-seeds.png,"[""https://pokopiadex.com/[object%20Object]"",""https://pokopiadex.com/[object%20Object]"",""https://pokopiadex.com/[object%20Object]"",""https://pokopiadex.com/[object%20Object]""]",https://pokopiadex.com/items/elegant-flower-seeds,pokopiadex_items_in_collection
placeable_item,1364,Robust-flower seeds,robust-flower-seeds,Seeds that blossom into robust flowers when grown. Try planting them in some soil!,Nature,[],[],,in-collection,,nature_order,16,,,,,,,,[],[],https://pokopiadex.com/images/items/item_ui/robust-flower-seeds.png,"[""https://pokopiadex.com/[object%20Object]"",""https://pokopiadex.com/[object%20Object]"",""https://pokopiadex.com/[object%20Object]"",""https://pokopiadex.com/[object%20Object]""]",https://pokopiadex.com/items/robust-flower-seeds,pokopiadex_items_in_collection
placeable_item,636,Adorable-hedge seeds,adorable-hedge-seeds,Seeds that blossom into adorable hedges once grown. Try planting them in some soil!,Nature,[],"[""Red Pokeball north of Pokemon Center in Withered Wasteland"",""Gifts from Pokemon""]",,in-collection,,nature_order,17,50,,,50,,,,[],[],https://pokopiadex.com/images/items/item_ui/adorable-hedge-seeds.png,"[""https://pokopiadex.com/[object%20Object]"",""https://pokopiadex.com/[object%20Object]"",""https://pokopiadex.com/[object%20Object]"",""https://pokopiadex.com/[object%20Object]""]",https://pokopiadex.com/items/adorable-hedge-seeds,pokopiadex_items_in_collection
placeable_item,1365,Healthy-hedge seeds,healthy-hedge-seeds,Seeds that blossom into healthy hedges once grown. Try planting them in some soil!,Nature,[],"[""Red Pokeball in Bleak Beach""]",,in-collection,,nature_order,18,,,,,,,,[],[],https://pokopiadex.com/images/items/item_ui/healthy-hedge-seeds.png,"[""https://pokopiadex.com/[object%20Object]"",""https://pokopiadex.com/[object%20Object]"",""https://pokopiadex.com/[object%20Object]"",""https://pokopiadex.com/[object%20Object]""]",https://pokopiadex.com/items/healthy-hedge-seeds,pokopiadex_items_in_collection
placeable_item,1366,Damp-hedge seeds,damp-hedge-seeds,Seeds that blossom into damp hedges once grown. Try planting them in some soil!,Nature,[],[],,in-collection,,nature_order,19,,,,,,,,[],[],https://pokopiadex.com/images/items/item_ui/damp-hedge-seeds.png,"[""https://pokopiadex.com/[object%20Object]"",""https://pokopiadex.com/[object%20Object]"",""https://pokopiadex.com/[object%20Object]"",""https://pokopiadex.com/[object%20Object]""]",https://pokopiadex.com/items/damp-hedge-seeds,pokopiadex_items_in_collection
placeable_item,1367,Stylish-hedge seeds,stylish-hedge-seeds,Seeds that blossom into stylish hedges. Try planting them in some soil!,Nature,[],[],,in-collection,,nature_order,20,,,,,,,,[],[],https://pokopiadex.com/images/items/item_ui/stylish-hedge-seeds.png,"[""https://pokopiadex.com/[object%20Object]"",""https://pokopiadex.com/[object%20Object]"",""https://pokopiadex.com/[object%20Object]"",""https://pokopiadex.com/[object%20Object]""]",https://pokopiadex.com/items/stylish-hedge-seeds,pokopiadex_items_in_collection
placeable_item,2041,Square-plant seeds,square-plant-seeds,Seeds that grow into square plants. Try planting them in some soil!,Nature,[],[],,in-collection,,nature_order,21,,,,,,,,[],[],https://pokopiadex.com/images/items/item_ui/square-plant-seeds.png,[],https://pokopiadex.com/items/square-plant-seeds,pokopiadex_items_in_collection
placeable_item,57,Bean seeds,bean-seeds,Seeds that grow into beans. Try planting them in a field!,Nature,[],"[""Gifts from Pokemon"",""inspect shiny water ripples"",""Red Pokeball on cliff looking over Rocky Ridges farm""]",,in-collection,,nature_order,22,50,,,,,,,[],[],https://pokopiadex.com/images/items/item_ui/bean-seeds.png,[],https://pokopiadex.com/items/bean-seeds,pokopiadex_items_in_collection
placeable_item,1368,Tomato seeds,tomato-seeds,Seeds that grow into tomatoes. Try planting them in a field!,Nature,[],[],,in-collection,,nature_order,23,,,,50,,,,[],[],https://pokopiadex.com/images/items/item_ui/tomato-seeds.png,[],https://pokopiadex.com/items/tomato-seeds,pokopiadex_items_in_collection
placeable_item,845,Wheat seeds,wheat-seeds,Seeds that grow into wheat. Try planting them in a field!,Nature,[],"[""Gifts from Pokemon"",""inspect shiny water ripples""]",,in-collection,,nature_order,24,,,,50,,,,[],[],https://pokopiadex.com/images/items/item_ui/wheat-seeds.png,[],https://pokopiadex.com/items/wheat-seeds,pokopiadex_items_in_collection
placeable_item,1369,Potato seeds,potato-seeds,Seeds that grow into potatoes. Try planting them in a field!,Nature,[],[],,in-collection,,nature_order,25,,,,,,,,[],[],https://pokopiadex.com/images/items/item_ui/potato-seeds.png,[],https://pokopiadex.com/items/potato-seeds,pokopiadex_items_in_collection
placeable_item,1275,Tall grass,tall-grass,Grass that smells faintly of soil. It looks perfect for Pokémon to hide in.,Nature,[],[],,in-collection,,nature_order,26,,,,,,,,[],[],https://pokopiadex.com/images/items/item_ui/tall-grass.png,[],https://pokopiadex.com/items/tall-grass,pokopiadex_items_in_collection
placeable_item,1309,Yellow tall grass,yellow-tall-grass,"Grass that often grows by the seaside. It has a bright, tropical color.",Nature,[],[],,in-collection,,nature_order,27,,,,,,,,[],[],https://pokopiadex.com/images/items/item_ui/yellow-tall-grass.png,[],https://pokopiadex.com/items/yellow-tall-grass,pokopiadex_items_in_collection
